Abgleich;vNaechsterZulaufLagerartikel;dLieferdatum;date;NULL;YES
Abgleich;vNaechsterZulaufLagerartikel;kArtikel;int;NULL;NO
Abgleich;vNaechsterZulaufLagerartikel;fMengeNochZuLiefern;decimal;NULL;YES
Abgleich;vNaechsterZulaufLagerartikel;fAnzahlOffenGesamt;decimal;NULL;YES
Abgleich;vNaechsterZulaufLagerartikel;fAnzahlFehlbestand;decimal;NULL;NO
Abgleich;vNaechsterZulaufLagerartikel;fAnzahlZulauf;decimal;NULL;YES
Abgleich;vNaechsterZulaufLagerartikel;nRowNumber;bigint;NULL;YES
Abgleich;vOffeneBestellpositionen;dLieferdatum;date;NULL;YES
Abgleich;vOffeneBestellpositionen;kArtikel;int;NULL;NO
Abgleich;vOffeneBestellpositionen;fMengeNochZuLiefern;decimal;NULL;YES
Abgleich;vZulaufLagerartikel;dLieferdatum;date;NULL;YES
Abgleich;vZulaufLagerartikel;kArtikel;int;NULL;NO
Abgleich;vZulaufLagerartikel;fMengeNochZuLiefern;decimal;NULL;YES
Abgleich;vZulaufLagerartikel;fAnzahlOffenGesamt;decimal;NULL;YES
Abgleich;vZulaufLagerartikel;fAnzahlFehlbestand;decimal;NULL;NO
Abgleich;vZulaufLagerartikel;fAnzahlZulauf;decimal;NULL;YES
Abgleich;vZulaufLagerartikel;nRowNumber;bigint;NULL;YES
Amazon;lvAmazonAbgleichAngebote;kAmazonAngebot;nvarchar;610;YES
Amazon;lvAmazonAbgleichAngebote;kUser;int;NULL;NO
Amazon;lvAmazonAbgleichAngebote;cItemname;nvarchar;255;YES
Amazon;lvAmazonAbgleichAngebote;cSellerSku;nvarchar;100;NO
Amazon;lvAmazonAbgleichAngebote;cArtNr;nvarchar;100;YES
Amazon;lvAmazonAbgleichAngebote;cName;nvarchar;255;YES
Amazon;lvAmazonAbgleichAngebote;nPlattform;int;NULL;YES
Amazon;lvAmazonAbgleichAngebote;cAsin1;nvarchar;30;YES
Amazon;lvAmazonAbgleichAngebote;fPrice;decimal;NULL;NO
Amazon;lvAmazonAbgleichAngebote;fPreis;decimal;NULL;YES
Amazon;lvAmazonAbgleichAngebote;cWaehrung;nvarchar;20;YES
Amazon;lvAmazonAbgleichAngebote;nQuantity;int;NULL;YES
Amazon;lvAmazonAbgleichAngebote;nMaxBestand;int;NULL;YES
Amazon;lvAmazonAbgleichAngebote;cKommentar;varchar;46;NO
Amazon;lvAmazonAbgleichAngebote;fVersandkosten;decimal;NULL;YES
Amazon;lvAmazonAbgleichAngebote;cEan;nvarchar;255;YES
Amazon;lvAmazonAbgleichAngebote;cIsbn;nvarchar;255;YES
Amazon;lvAmazonAbgleichAngebote;cUpc;nvarchar;255;YES
Amazon;lvAmazonAbgleichAngebote;cArtikelName;nvarchar;255;YES
Amazon;lvAmazonAbgleichAngebote;nWirdAusSortimentEntfernt;tinyint;NULL;NO
Amazon;lvAmazonAbgleichAngebote;nPreisBestandsAnpassung;int;NULL;NO
Amazon;lvAmazonAbgleichBestellungen;kAmazonBestellung;int;NULL;NO
Amazon;lvAmazonAbgleichBestellungen;cOrderId;nvarchar;30;YES
Amazon;lvAmazonAbgleichBestellungen;cBuyerName;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cBuyerEmail;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cBuyerPhonenumber;nvarchar;50;YES
Amazon;lvAmazonAbgleichBestellungen;cBilladdress1;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cBilladdress2;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cBilladdress3;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cBillCity;nvarchar;100;YES
Amazon;lvAmazonAbgleichBestellungen;cBillState;nvarchar;100;YES
Amazon;lvAmazonAbgleichBestellungen;cBillPostalcode;nvarchar;20;YES
Amazon;lvAmazonAbgleichBestellungen;cBillCountry;nvarchar;5;YES
Amazon;lvAmazonAbgleichBestellungen;cRecipientName;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cShipAddress1;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cShipaddress2;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cShipaddress3;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cShipCity;nvarchar;100;YES
Amazon;lvAmazonAbgleichBestellungen;cShipState;nvarchar;100;YES
Amazon;lvAmazonAbgleichBestellungen;cShipPostalcode;nvarchar;20;YES
Amazon;lvAmazonAbgleichBestellungen;cShipCountry;nvarchar;5;YES
Amazon;lvAmazonAbgleichBestellungen;cShipPhonenumber;nvarchar;100;YES
Amazon;lvAmazonAbgleichBestellungen;cCurrency;nvarchar;5;YES
Amazon;lvAmazonAbgleichBestellungen;cShipserviceleve;nvarchar;30;YES
Amazon;lvAmazonAbgleichBestellungen;fItemPromotionDiscount;decimal;NULL;NO
Amazon;lvAmazonAbgleichBestellungen;cItemPromotionId;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;cShippromotionId;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;dPaymentsDate;datetime;NULL;YES
Amazon;lvAmazonAbgleichBestellungen;dPurchaseDate;datetime;NULL;YES
Amazon;lvAmazonAbgleichBestellungen;dErstellt;datetime;NULL;YES
Amazon;lvAmazonAbgleichBestellungen;cName;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungen;kUser;int;NULL;NO
Amazon;lvAmazonAbgleichBestellungPos;kAmazonBestellung;int;NULL;NO
Amazon;lvAmazonAbgleichBestellungPos;kAmazonBestellungPos;int;NULL;NO
Amazon;lvAmazonAbgleichBestellungPos;cArtNr;nvarchar;50;YES
Amazon;lvAmazonAbgleichBestellungPos;cArtikelname;nvarchar;255;YES
Amazon;lvAmazonAbgleichBestellungPos;fItemPrice;decimal;NULL;NO
Amazon;lvAmazonAbgleichBestellungPos;nQuantityPurchased;int;NULL;NO
Amazon;lvAmazonAbgleichBestellungPos;dShipdate;datetime;NULL;YES
Amazon;lvAmazonAbrechnungsdaten;kMessageId;bigint;NULL;NO
Amazon;lvAmazonAbrechnungsdaten;Username;nvarchar;255;YES
Amazon;lvAmazonAbrechnungsdaten;ReportID;bigint;NULL;NO
Amazon;lvAmazonAbrechnungsdaten;SettlementID;bigint;NULL;NO
Amazon;lvAmazonAbrechnungsdaten;SettlementStartDate;datetime;NULL;YES
Amazon;lvAmazonAbrechnungsdaten;SettlementEndDate;datetime;NULL;YES
Amazon;lvAmazonAbrechnungsdaten;DepositDate;datetime;NULL;YES
Amazon;lvAmazonAbrechnungsdaten;TotalAmount;decimal;NULL;NO
Amazon;lvAmazonAbrechnungsdaten;Currency;nvarchar;10;NO
Amazon;lvAmazonAbrechnungsdaten;dErstellt;datetime;NULL;YES
Amazon;lvAmazonAbrechnungsdaten;kUser;int;NULL;NO
Amazon;lvAmazonAbrechnungsdatenPos;kMessageId;bigint;NULL;NO
Amazon;lvAmazonAbrechnungsdatenPos;kUser;int;NULL;NO
Amazon;lvAmazonAbrechnungsdatenPos;SettlementID;bigint;NULL;NO
Amazon;lvAmazonAbrechnungsdatenPos;TransactionType;nvarchar;30;NO
Amazon;lvAmazonAbrechnungsdatenPos;OrderID;nvarchar;30;YES
Amazon;lvAmazonAbrechnungsdatenPos;MerchantOrderID;nvarchar;50;YES
Amazon;lvAmazonAbrechnungsdatenPos;AdjustmentID;nvarchar;100;YES
Amazon;lvAmazonAbrechnungsdatenPos;ShipmentID;nvarchar;20;YES
Amazon;lvAmazonAbrechnungsdatenPos;MarketplaceName;nvarchar;20;YES
Amazon;lvAmazonAbrechnungsdatenPos;AmountType;nvarchar;30;YES
Amazon;lvAmazonAbrechnungsdatenPos;AmountDescription;nvarchar;50;YES
Amazon;lvAmazonAbrechnungsdatenPos;Amount;decimal;NULL;NO
Amazon;lvAmazonAbrechnungsdatenPos;FulfillmentID;nvarchar;20;YES
Amazon;lvAmazonAbrechnungsdatenPos;PostedDateTime;datetime;NULL;YES
Amazon;lvAmazonAbrechnungsdatenPos;OrderItemCode;nvarchar;30;YES
Amazon;lvAmazonAbrechnungsdatenPos;MerchantOrderItemID;nvarchar;50;YES
Amazon;lvAmazonAbrechnungsdatenPos;SKU;nvarchar;50;YES
Amazon;lvAmazonAbrechnungsdatenPos;QuantityPurchased;int;NULL;YES
Amazon;lvAmazonAbrechnungsdatenPos;PromotionID;nvarchar;30;YES
Amazon;lvAmazonAbrechnungsdatenPos;dErstellt;datetime;NULL;NO
Amazon;lvAmazonAngebote;kAmazonAngebot;nvarchar;610;YES
Amazon;lvAmazonAngebote;cItemname;nvarchar;255;YES
Amazon;lvAmazonAngebote;cAsin1;nvarchar;30;YES
Amazon;lvAmazonAngebote;dOpendate;datetime;NULL;YES
Amazon;lvAmazonAngebote;cSellerSku;nvarchar;100;NO
Amazon;lvAmazonAngebote;fPrice;decimal;NULL;NO
Amazon;lvAmazonAngebote;cFulfillmentChannel;nvarchar;20;YES
Amazon;lvAmazonAngebote;nPlattform;int;NULL;NO
Amazon;lvAmazonAngebote;kUser;int;NULL;NO
Amazon;lvAmazonAngebote;nChangedQuantity;tinyint;NULL;YES
Amazon;lvAmazonAngebote;nChangedPrice;tinyint;NULL;YES
Amazon;lvAmazonAngebote;nDefaultFulfillmentChannelQuantity;int;NULL;YES
Amazon;lvAmazonAngebote;nCondition;tinyint;NULL;YES
Amazon;lvAmazonAngebote;fAbstandPrice;decimal;NULL;YES
Amazon;lvAmazonAngebote;nSwitchFulfillmentTo;int;NULL;NO
Amazon;lvAmazonAngebote;dLastSwitchFulfillmentTo;datetime;NULL;YES
Amazon;lvAmazonAngebote;cFulfilledNetwork;varchar;3;NO
Amazon;lvAmazonAngebote;nIstVater;tinyint;NULL;YES
Amazon;lvAmazonAngebote;nLagerAktiv;int;NULL;NO
Amazon;lvAmazonAngebote;nLagerKleinerNull;int;NULL;NO
Amazon;lvAmazonAngebote;fLagerbestand;decimal;NULL;YES
Amazon;lvAmazonAngebote;cArtikelName;nvarchar;255;YES
Amazon;lvAmazonAngebote;cEinheit;nvarchar;255;YES
Amazon;lvAmazonAngebote;cBarcode;nvarchar;255;YES
Amazon;lvAmazonAngebote;fGewicht;decimal;NULL;YES
Amazon;lvAmazonAngebote;cHan;nvarchar;255;YES
Amazon;lvAmazonAngebote;cIsbn;nvarchar;255;YES
Amazon;lvAmazonAngebote;cUpc;nvarchar;255;YES
Amazon;lvAmazonAngebote;fReserviert;decimal;NULL;YES
Amazon;lvAmazonAngebote;fVkNetto;decimal;NULL;YES
Amazon;lvAmazonAngebote;fEbayPreis;decimal;NULL;YES
Amazon;lvAmazonAngebote;cHersteller;nvarchar;255;YES
Amazon;lvAmazonAngebote;fEkNetto;decimal;NULL;YES
Amazon;lvAmazonAngebote;cArtNr;nvarchar;100;YES
Amazon;lvAmazonAngebote;fAmazonVk;decimal;NULL;YES
Amazon;lvAmazonAngebote;fVerfuegbar;decimal;NULL;YES
Amazon;lvAmazonAngebote;fVerfuegbarExtern;decimal;NULL;YES
Amazon;lvAmazonAngebote;fVerfuegbarExternOhneFba;decimal;NULL;YES
Amazon;lvAmazonAngebote;kArtikel;int;NULL;YES
Amazon;lvAmazonAngebote;cConditiontype;nvarchar;25;YES
Amazon;lvAmazonAngebote;cWarehouseConditiontype;nvarchar;25;YES
Amazon;lvAmazonAngebote;fVersandkosten;decimal;NULL;YES
Amazon;lvAmazonAngebote;nBearbeitungszeit;int;NULL;YES
Amazon;lvAmazonAngebote;dRestockdate;datetime;NULL;YES
Amazon;lvAmazonAngebote;dSaleStart;datetime;NULL;YES
Amazon;lvAmazonAngebote;dSaleEnd;datetime;NULL;YES
Amazon;lvAmazonAngebote;fSalePrice;decimal;NULL;YES
Amazon;lvAmazonAngebote;fPreisseller1;decimal;NULL;YES
Amazon;lvAmazonAngebote;fVersandseller1;decimal;NULL;YES
Amazon;lvAmazonAngebote;dSellerdaten;datetime;NULL;YES
Amazon;lvAmazonAngebote;cConditionnote;nvarchar;2000;YES
Amazon;lvAmazonAngebote;nB2BPreiseSenden;bit;NULL;YES
Amazon;lvAmazonAngebote;cFnsku;nvarchar;50;YES
Amazon;lvAmazonAngebote;fVolume;decimal;NULL;YES
Amazon;lvAmazonAngebote;nFfbaQuantity;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityWarehouse;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityUnsellable;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityReserved;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityInboundWorking;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityInboundShipped;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityReceiving;int;NULL;YES
Amazon;lvAmazonAngebote;nQuantityTotal;int;NULL;YES
Amazon;lvAmazonAngebote;fPreis;decimal;NULL;YES
Amazon;lvAmazonAngebote;nDelete;tinyint;NULL;YES
Amazon;lvAmazonAngebote;kSteuercode;int;NULL;YES
Amazon;lvAmazonAngebote;cSteuercodeName;nvarchar;40;YES
Amazon;lvAmazonAngebote;nHasPrice;int;NULL;NO
Amazon;lvAmazonAngebote;nQuantity;int;NULL;YES
Amazon;lvAmazonAngebote;nMaxBestand;int;NULL;YES
Amazon;lvAmazonAngebote;cWaehrung;nvarchar;20;YES
Amazon;lvAmazonAngebote;fFactor;decimal;NULL;YES
Amazon;lvAmazonAngebote;cPlattformname;nvarchar;30;YES
Amazon;lvAmazonAngebote;cPfUsername;nvarchar;255;YES
Amazon;lvAmazonAngebote;nLagerSenden;int;NULL;YES
Amazon;lvAmazonAngebote;nBearbeitungszeitAnpassen;tinyint;NULL;NO
Amazon;lvAmazonAngebote;cVersandgruppe;nvarchar;50;YES
Amazon;lvAmazonAngebote;nAngebotFehlerAnzahl;int;NULL;YES
Amazon;lvAmazonAngebote;nPreisUndBestandsaenderungenAusschliessen;bit;NULL;YES
Amazon;lvAmazonAngebote;cVersandgruppeAmazon;nvarchar;-1;YES
Amazon;lvAmazonAngebote;nPreisanpassungSenden;bit;NULL;NO
Amazon;lvAmazonAngebote;kContactArtikel;int;NULL;YES
Amazon;lvAmazonAngebote;kContactHersteller;int;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;kAmazonAngebotNeu;nvarchar;610;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cSellerSku;nvarchar;100;NO
Amazon;lvAmazonAufzuschaltendeAngebote;cName;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;nQuantity;int;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;fPrice;decimal;NULL;NO
Amazon;lvAmazonAufzuschaltendeAngebote;nCondition;tinyint;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cAsin;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cEan;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cIsbn;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cUpc;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;kUser;int;NULL;NO
Amazon;lvAmazonAufzuschaltendeAngebote;cPfUsername;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cWaehrung;nvarchar;20;YES
Amazon;lvAmazonAufzuschaltendeAngebote;fVerfuegbar;decimal;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;nStatus;tinyint;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cLetzerFehler;nvarchar;-1;YES
Amazon;lvAmazonAufzuschaltendeAngebote;nPlattform;int;NULL;NO
Amazon;lvAmazonAufzuschaltendeAngebote;cConditionnote;nvarchar;2000;YES
Amazon;lvAmazonAufzuschaltendeAngebote;nProductIdType;tinyint;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;nFulfillmentChannel;tinyint;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cAmazonVersandgruppe;nvarchar;50;YES
Amazon;lvAmazonAufzuschaltendeAngebote;ArtikelId;int;NULL;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cArtikelName;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cHan;nvarchar;255;YES
Amazon;lvAmazonAufzuschaltendeAngebote;cArtikelnummerWawi;nvarchar;100;YES
Amazon;lvAmazonBestellungen;cOrderId;nvarchar;30;YES
Amazon;lvAmazonBestellungen;cBuyerName;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBuyerEmail;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBuyerPhonenumber;nvarchar;50;YES
Amazon;lvAmazonBestellungen;cBuyerCompanyName;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBuyerTaxRegistrationId;nvarchar;50;YES
Amazon;lvAmazonBestellungen;cBuyerCstNumber;nvarchar;50;YES
Amazon;lvAmazonBestellungen;dEarliestShipAt;datetime;NULL;YES
Amazon;lvAmazonBestellungen;dLatestShipAt;datetime;NULL;YES
Amazon;lvAmazonBestellungen;dEarliestDeliveryAt;datetime;NULL;YES
Amazon;lvAmazonBestellungen;dLatestDeliveryAt;datetime;NULL;YES
Amazon;lvAmazonBestellungen;cShipServiceName;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cPaymentMethod;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBillAddress1;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBillAddress2;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBillAddress3;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cBillCity;nvarchar;100;YES
Amazon;lvAmazonBestellungen;cBillState;nvarchar;100;YES
Amazon;lvAmazonBestellungen;cBillPostalCode;nvarchar;20;YES
Amazon;lvAmazonBestellungen;cBillCountry;nvarchar;5;YES
Amazon;lvAmazonBestellungen;cRecipientName;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cShipAddress1;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cShipAddress2;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cShipAddress3;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cShipCity;nvarchar;100;YES
Amazon;lvAmazonBestellungen;cShipState;nvarchar;100;YES
Amazon;lvAmazonBestellungen;cShipPostalcode;nvarchar;20;YES
Amazon;lvAmazonBestellungen;cShipCountry;nvarchar;5;YES
Amazon;lvAmazonBestellungen;cShipPhonenumber;nvarchar;100;YES
Amazon;lvAmazonBestellungen;cCurrency;nvarchar;5;YES
Amazon;lvAmazonBestellungen;cShipServicelevel;nvarchar;30;YES
Amazon;lvAmazonBestellungen;fItemPromotionalDiscount;decimal;NULL;NO
Amazon;lvAmazonBestellungen;cItemPromotionId;nvarchar;255;YES
Amazon;lvAmazonBestellungen;cShipPromotionId;nvarchar;255;YES
Amazon;lvAmazonBestellungen;fVersandkosten;decimal;NULL;NO
Amazon;lvAmazonBestellungen;dPaymentsDate;datetime;NULL;YES
Amazon;lvAmazonBestellungen;dPurchasedate;datetime;NULL;YES
Amazon;lvAmazonBestellungen;dErstellt;datetime;NULL;YES
Amazon;lvAmazonBestellungen;nAnzahlPos;int;NULL;YES
Amazon;lvAmazonBestellungen;fSumGesamtOfItemPrice;decimal;NULL;YES
Amazon;lvAmazonBestellungen;cUserName;nvarchar;255;YES
Amazon;lvAmazonBestellungen;nAnzahlArtikel;int;NULL;YES
Amazon;lvAmazonBestellungen;nStatus;int;NULL;NO
Amazon;lvAmazonBestellungen;nVersandStatus;int;NULL;NO
Amazon;lvAmazonBestellungen;cSalesChannel;nvarchar;100;YES
Amazon;lvAmazonBestellungen;nErrorCode;int;NULL;YES
Amazon;lvAmazonBestellungen;cErrorMessage;nvarchar;2000;YES
Amazon;lvAmazonBestellungen;nFba;tinyint;NULL;YES
Amazon;lvAmazonBestellungen;cVersandlandIso;nvarchar;3;NO
Amazon;lvAmazonBestellungen;kAmazonBestellung;int;NULL;NO
Amazon;lvAmazonBestellungen;kUser;int;NULL;NO
Amazon;lvAmazonBestellungen;nOrderStatus;int;NULL;NO
Amazon;lvAmazonBestellungen;nIstGeschenk;tinyint;NULL;YES
Amazon;lvAmazonBestellungen;nIstCustom;tinyint;NULL;YES
Amazon;lvAmazonBestellungen;cOrderStatus;nvarchar;30;YES
Amazon;lvAmazonBestellungen;nStornogrund;tinyint;NULL;YES
Amazon;lvAmazonBestellungen;cStornobenutzer;nvarchar;255;NO
Amazon;lvAmazonBestellungen;dStornozeitpunkt;datetime;NULL;YES
Amazon;lvAmazonBestellungen;nB2B;bit;NULL;NO
Amazon;lvAmazonBestellungen;nPrime;tinyint;NULL;NO
Amazon;lvAmazonBestellungPos;cName;nvarchar;255;YES
Amazon;lvAmazonBestellungPos;cArtNr;nvarchar;50;YES
Amazon;lvAmazonBestellungPos;nQuantityPurchased;int;NULL;NO
Amazon;lvAmazonBestellungPos;fItemPrice;decimal;NULL;YES
Amazon;lvAmazonBestellungPos;nVersandStatus;int;NULL;NO
Amazon;lvAmazonBestellungPos;cCarrier;nvarchar;20;YES
Amazon;lvAmazonBestellungPos;cTrackingNumber;nvarchar;50;YES
Amazon;lvAmazonBestellungPos;dEstimatedArrivalDate;datetime;NULL;YES
Amazon;lvAmazonBestellungPos;cFulfillmentCenterId;nvarchar;20;YES
Amazon;lvAmazonBestellungPos;cFulfillmentChannel;nvarchar;20;YES
Amazon;lvAmazonBestellungPos;nErrorCode;int;NULL;YES
Amazon;lvAmazonBestellungPos;cErrorMessage;nvarchar;2000;YES
Amazon;lvAmazonBestellungPos;fGeschenkVerpackungskosten;decimal;NULL;YES
Amazon;lvAmazonBestellungPos;cGeschenkVerpackungstyp;nvarchar;50;YES
Amazon;lvAmazonBestellungPos;cGrusstext;nvarchar;255;YES
Amazon;lvAmazonBestellungPos;kAmazonBestellungPos;int;NULL;NO
Amazon;lvAmazonBestellungPos;kAmazonBestellung;int;NULL;NO
Amazon;lvAmazonBestellungPos;VersandNachrichtCode;int;NULL;NO
Amazon;lvAmazonBestellungPos;cCustomUrl;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftraege;kFulfillmentAuftrag;int;NULL;NO
Amazon;lvAmazonFulfillmentAuftraege;kLieferschein;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;kKunde;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;kLieferadresse;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;kWarenlager;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;kBenutzer;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;kSprache;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;dErstelltAm;datetime;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;nFulfillmentDienstleister;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;nStatus;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferscheinnummer;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseBundesland;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseKundennummer;nvarchar;30;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseFirma;nvarchar;128;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseVorname;nvarchar;126;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseName;nvarchar;126;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseStrasse;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadressePLZ;nvarchar;24;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseOrt;nvarchar;64;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseLand;nvarchar;64;YES
Amazon;lvAmazonFulfillmentAuftraege;cFehlermeldung;nvarchar;-1;YES
Amazon;lvAmazonFulfillmentAuftraege;dInBearbeitung;datetime;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;cBestellnummer;nvarchar;50;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseTel;nvarchar;30;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseFax;nvarchar;30;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferadresseEmail;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftraege;kUser;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftraege;cPfUsername;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftraege;cKommentar;nvarchar;1000;YES
Amazon;lvAmazonFulfillmentAuftraege;cLieferprioritaet;nvarchar;30;YES
Amazon;lvAmazonFulfillmentAuftraege;nWarenlagerFulfillment;tinyint;NULL;NO
Amazon;lvAmazonFulfillmentAuftragPos;kFulfillmentAuftragPos;int;NULL;NO
Amazon;lvAmazonFulfillmentAuftragPos;kArtikel;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftragPos;cArtNr;nvarchar;100;NO
Amazon;lvAmazonFulfillmentAuftragPos;cName;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftragPos;fAnzahl;decimal;NULL;NO
Amazon;lvAmazonFulfillmentAuftragPos;nStatus;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftragPos;cArtikelGeschenkText;nvarchar;1000;YES
Amazon;lvAmazonFulfillmentAuftragPos;cArtikelHinweis;nvarchar;2000;YES
Amazon;lvAmazonFulfillmentAuftragPos;cIdentCode;nvarchar;255;NO
Amazon;lvAmazonFulfillmentAuftragPos;cErrorType;nvarchar;20;YES
Amazon;lvAmazonFulfillmentAuftragPos;nErrorCode;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftragPos;cErrorMessage;nvarchar;1000;YES
Amazon;lvAmazonFulfillmentAuftragPos;cAbhilfe;nvarchar;255;YES
Amazon;lvAmazonFulfillmentAuftragPos;kFulfillmentAuftrag;int;NULL;YES
Amazon;lvAmazonFulfillmentAuftragPos;cShipCountry;nvarchar;5;YES
Amazon;lvAmazonItems;nStatus;tinyint;NULL;NO
Amazon;lvAmazonItems;cArtNr;nvarchar;100;NO
Amazon;lvAmazonItems;cName;nvarchar;255;YES
Amazon;lvAmazonItems;kUser;int;NULL;NO
Amazon;lvAmazonItems;cPfUsername;nvarchar;255;YES
Amazon;lvAmazonItems;cDummyPreis;nvarchar;-1;YES
Amazon;lvAmazonItems;kPlattform;int;NULL;NO
Amazon;lvAmazonItems;cValue;nvarchar;-1;YES
Amazon;lvAmazonItems;kItem;int;NULL;NO
Amazon;lvAmazonItems;cGroupName;nvarchar;-1;NO
Amazon;lvAmazonItems;cFlatFileName;nvarchar;-1;YES
Amazon;lvAmazonItems;cProducttypeName;nvarchar;-1;YES
Amazon;lvAmazonItems;kGroup;int;NULL;NO
Amazon;lvAmazonItems;cDummyBarcodeType;nvarchar;-1;YES
Amazon;lvAmazonItems;cDummyBarcode;nvarchar;-1;YES
Amazon;lvAmazonItems;cDummyParentChild;nvarchar;-1;YES
Amazon;lvAmazonItems;cDummyParentSku;nvarchar;-1;YES
Amazon;lvAmazonItems;cDummyConditionType;nvarchar;-1;YES
Amazon;lvAmazonItems;kArtikel;int;NULL;NO
Amazon;lvAmazonItems;cErrormessage;nvarchar;-1;YES
Amazon;lvAmazonItems;dErrorErstellt;datetime;NULL;YES
Amazon;lvAmazonItems;nErrorCode;int;NULL;YES
Amazon;lvAmazonItems;cErrorHilfetext;nvarchar;2000;YES
Amazon;lvAmazonItems;cEan;nvarchar;255;YES
Amazon;lvAmazonItems;cIsbn;nvarchar;255;YES
Amazon;lvAmazonItems;cUpc;nvarchar;255;YES
Amazon;lvAmazonItems;cAsin;nvarchar;255;YES
Amazon;lvAmazonItems;cHan;nvarchar;255;YES
